"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","EMP","TOT","THND_PER","M","2008-03",10669.54,
"AUS","EMP","TOT","THND_PER","M","2008-04",10708.37,
"AUS","EMP","TOT","THND_PER","M","2008-05",10680.09,
"AUS","EMP","TOT","THND_PER","M","2008-06",10733.07,
"AUS","EMP","TOT","THND_PER","M","2008-07",10751.18,
"AUS","EMP","TOT","THND_PER","M","2008-08",10793.21,
"AUS","EMP","TOT","THND_PER","M","2008-09",10777.86,
"AUS","EMP","TOT","THND_PER","M","2008-10",10787.29,
"AUS","EMP","TOT","THND_PER","M","2008-11",10780.81,
"AUS","EMP","TOT","THND_PER","M","2008-12",10789.1,
"AUS","EMP","TOT","THND_PER","M","2009-01",10791.45,
"AUS","EMP","TOT","THND_PER","M","2009-02",10804.08,
"AUS","EMP","TOT","THND_PER","M","2009-03",10770.38,
"AUS","EMP","TOT","THND_PER","M","2009-04",10794.2,
"AUS","EMP","TOT","THND_PER","M","2009-05",10772.67,
"AUS","EMP","TOT","THND_PER","M","2009-06",10754.79,
"AUS","EMP","TOT","THND_PER","M","2009-07",10799.21,
"AUS","EMP","TOT","THND_PER","M","2009-08",10789.33,
"AUS","EMP","TOT","THND_PER","M","2009-09",10810.25,
"AUS","EMP","TOT","THND_PER","M","2009-10",10820.6,
"AUS","EMP","TOT","THND_PER","M","2009-11",10850.53,
"AUS","EMP","TOT","THND_PER","M","2009-12",10887.33,
"AUS","EMP","TOT","THND_PER","M","2010-01",10937,
"AUS","EMP","TOT","THND_PER","M","2010-02",10919.64,
"AUS","EMP","TOT","THND_PER","M","2010-03",10925.33,
"AUS","EMP","TOT","THND_PER","M","2010-04",10937.17,
"AUS","EMP","TOT","THND_PER","M","2010-05",10938.87,
"AUS","EMP","TOT","THND_PER","M","2010-06",10992.42,
"AUS","EMP","TOT","THND_PER","M","2010-07",11019.07,
"AUS","EMP","TOT","THND_PER","M","2010-08",11060.83,
"AUS","EMP","TOT","THND_PER","M","2010-09",11087.6,
"AUS","EMP","TOT","THND_PER","M","2010-10",11104.81,
"AUS","EMP","TOT","THND_PER","M","2010-11",11162.88,
"AUS","EMP","TOT","THND_PER","M","2010-12",11169.24,
"AUS","EMP","TOT","THND_PER","M","2011-01",11200.82,
"AUS","EMP","TOT","THND_PER","M","2011-02",11174.99,
"AUS","EMP","TOT","THND_PER","M","2011-03",11214.81,
"AUS","EMP","TOT","THND_PER","M","2011-04",11181.88,
"AUS","EMP","TOT","THND_PER","M","2011-05",11172.84,
"AUS","EMP","TOT","THND_PER","M","2011-06",11205.38,
"AUS","EMP","TOT","THND_PER","M","2011-07",11209.91,
"AUS","EMP","TOT","THND_PER","M","2011-08",11218.61,
"AUS","EMP","TOT","THND_PER","M","2011-09",11246.58,
"AUS","EMP","TOT","THND_PER","M","2011-10",11249.81,
"AUS","EMP","TOT","THND_PER","M","2011-11",11252.64,
"AUS","EMP","TOT","THND_PER","M","2011-12",11231.32,
"AUS","EMP","TOT","THND_PER","M","2012-01",11306.74,
"AUS","EMP","TOT","THND_PER","M","2012-02",11270.24,
"AUS","EMP","TOT","THND_PER","M","2012-03",11332.79,
"AUS","EMP","TOT","THND_PER","M","2012-04",11321.18,
"AUS","EMP","TOT","THND_PER","M","2012-05",11364.4,
"AUS","EMP","TOT","THND_PER","M","2012-06",11338.57,
"AUS","EMP","TOT","THND_PER","M","2012-07",11349.11,
"AUS","EMP","TOT","THND_PER","M","2012-08",11360.58,
"AUS","EMP","TOT","THND_PER","M","2012-09",11391.15,
"AUS","EMP","TOT","THND_PER","M","2012-10",11391.7,
"AUS","EMP","TOT","THND_PER","M","2012-11",11385.25,
"AUS","EMP","TOT","THND_PER","M","2012-12",11395.74,
"AUS","EMP","TOT","THND_PER","M","2013-01",11466.52,
"AUS","EMP","TOT","THND_PER","M","2013-02",11466.31,
"AUS","EMP","TOT","THND_PER","M","2013-03",11434.18,
"AUS","EMP","TOT","THND_PER","M","2013-04",11466.29,
"AUS","EMP","TOT","THND_PER","M","2013-05",11458.3,
"AUS","EMP","TOT","THND_PER","M","2013-06",11470.44,
"AUS","EMP","TOT","THND_PER","M","2013-07",11458.16,
"AUS","EMP","TOT","THND_PER","M","2013-08",11459.76,
"AUS","EMP","TOT","THND_PER","M","2013-09",11476.05,
"AUS","EMP","TOT","THND_PER","M","2013-10",11471.33,
"AUS","EMP","TOT","THND_PER","M","2013-11",11449.19,
"AUS","EMP","TOT","THND_PER","M","2013-12",11417.43,
"AUS","EMP","TOT","THND_PER","M","2014-01",11454.04,
"AUS","EMP","TOT","THND_PER","M","2014-02",11476.99,
"AUS","EMP","TOT","THND_PER","M","2014-03",11530.89,
"AUS","EMP","TOT","THND_PER","M","2014-04",11536.92,
"AUS","EMP","TOT","THND_PER","M","2014-05",11513.89,
"AUS","EMP","TOT","THND_PER","M","2014-06",11529.28,
"AUS","EMP","TOT","THND_PER","M","2014-07",11546.37,
"AUS","EMP","TOT","THND_PER","M","2014-08",11550.09,
"AUS","EMP","TOT","THND_PER","M","2014-09",11550.26,
"AUS","EMP","TOT","THND_PER","M","2014-10",11543.35,
"AUS","EMP","TOT","THND_PER","M","2014-11",11543.14,
"AUS","EMP","TOT","THND_PER","M","2014-12",11595.92,
"AUS","EMP","TOT","THND_PER","M","2015-01",11608.1,
"AUS","EMP","TOT","THND_PER","M","2015-02",11671.6,
"AUS","EMP","TOT","THND_PER","M","2015-03",11692.01,
"AUS","EMP","TOT","THND_PER","M","2015-04",11691.17,
"AUS","EMP","TOT","THND_PER","M","2015-05",11734.44,
"AUS","EMP","TOT","THND_PER","M","2015-06",11728.58,
"AUS","EMP","TOT","THND_PER","M","2015-07",11761.71,
"AUS","EMP","TOT","THND_PER","M","2015-08",11772.68,
"AUS","EMP","TOT","THND_PER","M","2015-09",11787.95,
"AUS","EMP","TOT","THND_PER","M","2015-10",11862.25,
"AUS","EMP","TOT","THND_PER","M","2015-11",11894.38,
"AUS","EMP","TOT","THND_PER","M","2015-12",11903.54,
"AUS","EMP","TOT","THND_PER","M","2016-01",11911.38,
"AUS","EMP","TOT","THND_PER","M","2016-02",11923.5,
"AUS","EMP","TOT","THND_PER","M","2016-03",11940.33,
"AUS","EMP","TOT","THND_PER","M","2016-04",11947.22,
"AUS","EMP","TOT","THND_PER","M","2016-05",11942.65,
"AUS","EMP","TOT","THND_PER","M","2016-06",11964.75,
"AUS","EMP","TOT","THND_PER","M","2016-07",11996.84,
"AUS","EMP","TOT","THND_PER","M","2016-08",11973.92,
"AUS","EMP","TOT","THND_PER","M","2016-09",11959.17,
"AUS","EMP","TOT","THND_PER","M","2016-10",11987.73,
"AUS","EMP","TOT","THND_PER","M","2016-11",12009.08,
"AUS","EMP","TOT","THND_PER","M","2016-12",12031.64,
"AUS","EMP","TOT","THND_PER","M","2017-01",12056.98,
"AUS","EMP","TOT","THND_PER","M","2017-02",12052.3,
"AUS","EMP","TOT","THND_PER","M","2017-03",12116.02,
"AUS","EMP","TOT","THND_PER","M","2017-04",12169.43,
"AUS","EMP","TOT","THND_PER","M","2017-05",12191.1,
"AUS","EMP","TOT","THND_PER","M","2017-06",12226.31,
"AUS","EMP","TOT","THND_PER","M","2017-07",12256.81,
"AUS","EMP","TOT","THND_PER","M","2017-08",12313.02,
"AUS","EMP","TOT","THND_PER","M","2017-09",12350.57,
"AUS","EMP","TOT","THND_PER","M","2017-10",12355.09,
"AUS","EMP","TOT","THND_PER","M","2017-11",12402.56,
"AUS","EMP","TOT","THND_PER","M","2017-12",12442.95,
"AUS","EMP","TOT","THND_PER","M","2018-01",12488.91,
"AUS","EMP","TOT","THND_PER","M","2018-02",12471.41,
"AUS","EMP","TOT","THND_PER","M","2018-03",12486.35,
"AUS","EMP","TOT","THND_PER","M","2018-04",12505.14,
"AUS","EMP","TOT","THND_PER","M","2018-05",12496.69,
"AUS","EMP","TOT","THND_PER","M","2018-06",12571.57,
"AUS","EMP","TOT","THND_PER","M","2018-07",12566.98,
"AUS","EMP","TOT","THND_PER","M","2018-08",12614.55,
"AUS","EMP","TOT","THND_PER","M","2018-09",12636.35,
"AUS","EMP","TOT","THND_PER","M","2018-10",12660.1,
"AUS","EMP","TOT","THND_PER","M","2018-11",12685.07,
"AUS","EMP","TOT","THND_PER","M","2018-12",12707.34,
"AUS","EMP","TOT","THND_PER","M","2019-01",12751.19,
"AUS","EMP","TOT","THND_PER","M","2019-02",12736.65,
"AUS","EMP","TOT","THND_PER","M","2019-03",12770.52,
"AUS","EMP","TOT","THND_PER","M","2019-04",12811.42,
"AUS","EMP","TOT","THND_PER","M","2019-05",12834.93,
"AUS","EMP","TOT","THND_PER","M","2019-06",12847.92,
"AUS","EMP","TOT","THND_PER","M","2019-07",12873.76,
"AUS","EMP","TOT","THND_PER","M","2019-08",12922.45,
"AUS","EMP","TOT","THND_PER","M","2019-09",12950.78,
"AUS","EMP","TOT","THND_PER","M","2019-10",12909.23,
"AUS","EMP","TOT","THND_PER","M","2019-11",12934.24,
"AUS","EMP","TOT","THND_PER","M","2019-12",12963.21,
"AUS","EMP","TOT","THND_PER","M","2020-01",12992.41,
"AUS","EMP","TOT","THND_PER","M","2020-02",12988.68,
"AUS","EMP","TOT","THND_PER","M","2020-03",12984.29,
"AUS","EMP","TOT","THND_PER","M","2020-04",12400.28,
"AUS","EMP","TOT","THND_PER","M","2020-05",12110.29,
"AUS","EMP","TOT","THND_PER","M","2020-06",12345.22,
"AUS","EMP","TOT","THND_PER","M","2020-07",12455.72,
"AUS","EMP","TOT","THND_PER","M","2020-08",12612.51,
"AUS","EMP","TOT","THND_PER","M","2020-09",12584.14,
"AUS","EMP","TOT","THND_PER","M","2020-10",12736.35,
"AUS","EMP","TOT","THND_PER","M","2020-11",12808.15,
"AUS","EMP","TOT","THND_PER","M","2020-12",12856.08,
"AUS","EMP","TOT","THND_PER","M","2021-01",12899.98,
"AUS","EMP","TOT","THND_PER","M","2021-02",12962.05,
"AUS","EMP","TOT","THND_PER","M","2021-03",13028.62,
"AUS","EMP","TOT","THND_PER","M","2021-04",13014.39,
"AUS","EMP","TOT","THND_PER","M","2021-05",13098.24,
"AUS","EMP","TOT","THND_PER","M","2021-06",13124.88,
"AUS","EMP","TOT","THND_PER","M","2021-07",13133.19,
"AUS","EMP","TOT","THND_PER","M","2021-08",13004.84,
"AUS","EMP","TOT","THND_PER","M","2021-09",12885.2,
"AUS","EMP","TOT","THND_PER","M","2021-10",12835.12,
"AUS","EMP","TOT","THND_PER","M","2021-11",13200.01,
"AUS","EMP","TOT","THND_PER","M","2021-12",13291.97,
"AUS","EMP","TOT","THND_PER","M","2022-01",13348.81,
"AUS","EMP","TOT","THND_PER","M","2022-02",13430.44,
"AUS","EMP","TOT","THND_PER","M","2022-03",13454.52,
"AUS","EMP","TOT","THND_PER","M","2022-04",13497.43,
"AUS","EMP","TOT","THND_PER","M","2022-05",13547.73,
"AUS","EMP","TOT","THND_PER","M","2022-06",13636.19,
"AUS","EMP","TOT","THND_PER","M","2022-07",13633.04,
"AUS","EMP","TOT","THND_PER","M","2022-08",13689.88,
"AUS","EMP","TOT","THND_PER","M","2022-09",13712.92,
"AUS","EMP","TOT","THND_PER","M","2022-10",13744.87,
"AUS","EMP","TOT","THND_PER","M","2022-11",13796.29,
"AUS","EMP","TOT","THND_PER","M","2022-12",13791.79,
"AUS","EMP","TOT","THND_PER","M","2023-01",13808.08,
"AUS","EMP","TOT","THND_PER","M","2023-02",13869.92,
"AUS","EMP","TOT","THND_PER","M","2023-03",13940.77,
"AUS","EMP","TOT","THND_PER","M","2023-04",13936.94,
"AUS","EMP","TOT","THND_PER","M","2023-05",14013.46,
"AUS","EMP","TOT","THND_PER","M","2023-06",14046.08,
"AUS","EMP","WOMEN","THND_PER","M","1978-01",2119,
"AUS","EMP","WOMEN","THND_PER","M","1978-02",2116.463,
"AUS","EMP","WOMEN","THND_PER","M","1978-03",2118.395,
"AUS","EMP","WOMEN","THND_PER","M","1978-04",2142.175,
"AUS","EMP","WOMEN","THND_PER","M","1978-05",2147.385,
"AUS","EMP","WOMEN","THND_PER","M","1978-06",2151.123,
"AUS","EMP","WOMEN","THND_PER","M","1978-07",2157.505,
"AUS","EMP","WOMEN","THND_PER","M","1978-08",2163.817,
"AUS","EMP","WOMEN","THND_PER","M","1978-09",2160.655,
"AUS","EMP","WOMEN","THND_PER","M","1978-10",2160.146,
"AUS","EMP","WOMEN","THND_PER","M","1978-11",2150.438,
"AUS","EMP","WOMEN","THND_PER","M","1978-12",2162.011,
"AUS","EMP","WOMEN","THND_PER","M","1979-01",2160.569,
"AUS","EMP","WOMEN","THND_PER","M","1979-02",2162.681,
"AUS","EMP","WOMEN","THND_PER","M","1979-03",2153.19,
"AUS","EMP","WOMEN","THND_PER","M","1979-04",2154.529,
"AUS","EMP","WOMEN","THND_PER","M","1979-05",2150.912,
"AUS","EMP","WOMEN","THND_PER","M","1979-06",2171.568,
"AUS","EMP","WOMEN","THND_PER","M","1979-07",2167.24,
"AUS","EMP","WOMEN","THND_PER","M","1979-08",2169.874,
"AUS","EMP","WOMEN","THND_PER","M","1979-09",2174.003,
"AUS","EMP","WOMEN","THND_PER","M","1979-10",2204.352,
"AUS","EMP","WOMEN","THND_PER","M","1979-11",2220.327,
"AUS","EMP","WOMEN","THND_PER","M","1979-12",2222.088,
"AUS","EMP","WOMEN","THND_PER","M","1980-01",2240.212,
"AUS","EMP","WOMEN","THND_PER","M","1980-02",2255.552,
"AUS","EMP","WOMEN","THND_PER","M","1980-03",2266.396,
"AUS","EMP","WOMEN","THND_PER","M","1980-04",2271.588,
"AUS","EMP","WOMEN","THND_PER","M","1980-05",2275.463,
"AUS","EMP","WOMEN","THND_PER","M","1980-06",2290.31,
"AUS","EMP","WOMEN","THND_PER","M","1980-07",2309.245,
"AUS","EMP","WOMEN","THND_PER","M","1980-08",2307.507,
"AUS","EMP","WOMEN","THND_PER","M","1980-09",2311.625,
"AUS","EMP","WOMEN","THND_PER","M","1980-10",2294.7,
"AUS","EMP","WOMEN","THND_PER","M","1980-11",2300.287,
"AUS","EMP","WOMEN","THND_PER","M","1980-12",2303.722,
"AUS","EMP","WOMEN","THND_PER","M","1981-01",2307.48,
"AUS","EMP","WOMEN","THND_PER","M","1981-02",2315.513,
"AUS","EMP","WOMEN","THND_PER","M","1981-03",2307.132,
"AUS","EMP","WOMEN","THND_PER","M","1981-04",2332.468,
"AUS","EMP","WOMEN","THND_PER","M","1981-05",2332.197,
"AUS","EMP","WOMEN","THND_PER","M","1981-06",2344.786,
"AUS","EMP","WOMEN","THND_PER","M","1981-07",2338.65,
"AUS","EMP","WOMEN","THND_PER","M","1981-08",2349.899,
"AUS","EMP","WOMEN","THND_PER","M","1981-09",2376.103,
"AUS","EMP","WOMEN","THND_PER","M","1981-10",2369.017,
"AUS","EMP","WOMEN","THND_PER","M","1981-11",2355.118,
"AUS","EMP","WOMEN","THND_PER","M","1981-12",2363.212,
"AUS","EMP","WOMEN","THND_PER","M","1982-01",2371.768,
"AUS","EMP","WOMEN","THND_PER","M","1982-02",2362.852,
"AUS","EMP","WOMEN","THND_PER","M","1982-03",2361.12,
"AUS","EMP","WOMEN","THND_PER","M","1982-04",2369.305,
"AUS","EMP","WOMEN","THND_PER","M","1982-05",2358.757,
"AUS","EMP","WOMEN","THND_PER","M","1982-06",2353.879,
"AUS","EMP","WOMEN","THND_PER","M","1982-07",2354.416,
"AUS","EMP","WOMEN","THND_PER","M","1982-08",2365.462,
"AUS","EMP","WOMEN","THND_PER","M","1982-09",2352.241,
"AUS","EMP","WOMEN","THND_PER","M","1982-10",2358.446,
"AUS","EMP","WOMEN","THND_PER","M","1982-11",2338.177,
"AUS","EMP","WOMEN","THND_PER","M","1982-12",2333.36,
"AUS","EMP","WOMEN","THND_PER","M","1983-01",2338.459,
"AUS","EMP","WOMEN","THND_PER","M","1983-02",2337.532,
"AUS","EMP","WOMEN","THND_PER","M","1983-03",2330.33,
"AUS","EMP","WOMEN","THND_PER","M","1983-04",2314.852,
"AUS","EMP","WOMEN","THND_PER","M","1983-05",2339.006,
"AUS","EMP","WOMEN","THND_PER","M","1983-06",2344.731,
"AUS","EMP","WOMEN","THND_PER","M","1983-07",2355.507,
"AUS","EMP","WOMEN","THND_PER","M","1983-08",2353.641,
"AUS","EMP","WOMEN","THND_PER","M","1983-09",2362.497,
"AUS","EMP","WOMEN","THND_PER","M","1983-10",2366.284,
"AUS","EMP","WOMEN","THND_PER","M","1983-11",2385.523,
"AUS","EMP","WOMEN","THND_PER","M","1983-12",2392.17,
"AUS","EMP","WOMEN","THND_PER","M","1984-01",2388.958,
"AUS","EMP","WOMEN","THND_PER","M","1984-02",2387.943,
"AUS","EMP","WOMEN","THND_PER","M","1984-03",2412.478,
"AUS","EMP","WOMEN","THND_PER","M","1984-04",2426.302,
"AUS","EMP","WOMEN","THND_PER","M","1984-05",2439.772,
"AUS","EMP","WOMEN","THND_PER","M","1984-06",2453.64,
"AUS","EMP","WOMEN","THND_PER","M","1984-07",2453.945,
"AUS","EMP","WOMEN","THND_PER","M","1984-08",2461.799,
"AUS","EMP","WOMEN","THND_PER","M","1984-09",2489.154,
"AUS","EMP","WOMEN","THND_PER","M","1984-10",2484.451,
"AUS","EMP","WOMEN","THND_PER","M","1984-11",2485.283,
"AUS","EMP","WOMEN","THND_PER","M","1984-12",2498.854,
"AUS","EMP","WOMEN","THND_PER","M","1985-01",2502.514,
"AUS","EMP","WOMEN","THND_PER","M","1985-02",2536.711,
"AUS","EMP","WOMEN","THND_PER","M","1985-03",2522.784,
"AUS","EMP","WOMEN","THND_PER","M","1985-04",2521.807,
"AUS","EMP","WOMEN","THND_PER","M","1985-05",2544.942,
"AUS","EMP","WOMEN","THND_PER","M","1985-06",2558.65,
"AUS","EMP","WOMEN","THND_PER","M","1985-07",2581.293,
"AUS","EMP","WOMEN","THND_PER","M","1985-08",2585.891,
"AUS","EMP","WOMEN","THND_PER","M","1985-09",2599.419,
"AUS","EMP","WOMEN","THND_PER","M","1985-10",2604.149,
"AUS","EMP","WOMEN","THND_PER","M","1985-11",2645.473,
"AUS","EMP","WOMEN","THND_PER","M","1985-12",2642.27,
"AUS","EMP","WOMEN","THND_PER","M","1986-01",2663.105,
"AUS","EMP","WOMEN","THND_PER","M","1986-02",2685.398,
"AUS","EMP","WOMEN","THND_PER","M","1986-03",2685.322,
"AUS","EMP","WOMEN","THND_PER","M","1986-04",2740.749,
"AUS","EMP","WOMEN","THND_PER","M","1986-05",2738.063,
"AUS","EMP","WOMEN","THND_PER","M","1986-06",2744.484,
"AUS","EMP","WOMEN","THND_PER","M","1986-07",2757.837,
"AUS","EMP","WOMEN","THND_PER","M","1986-08",2733.947,
"AUS","EMP","WOMEN","THND_PER","M","1986-09",2751.859,
"AUS","EMP","WOMEN","THND_PER","M","1986-10",2783.726,
"AUS","EMP","WOMEN","THND_PER","M","1986-11",2780.135,
"AUS","EMP","WOMEN","THND_PER","M","1986-12",2780.068,
"AUS","EMP","WOMEN","THND_PER","M","1987-01",2785.844,
"AUS","EMP","WOMEN","THND_PER","M","1987-02",2805.565,
"AUS","EMP","WOMEN","THND_PER","M","1987-03",2801.098,
"AUS","EMP","WOMEN","THND_PER","M","1987-04",2813.862,
"AUS","EMP","WOMEN","THND_PER","M","1987-05",2819.554,
"AUS","EMP","WOMEN","THND_PER","M","1987-06",2830.846,
"AUS","EMP","WOMEN","THND_PER","M","1987-07",2849.588,
"AUS","EMP","WOMEN","THND_PER","M","1987-08",2838.68,
"AUS","EMP","WOMEN","THND_PER","M","1987-09",2843.419,
"AUS","EMP","WOMEN","THND_PER","M","1987-10",2875.455,
"AUS","EMP","WOMEN","THND_PER","M","1987-11",2863.834,
"AUS","EMP","WOMEN","THND_PER","M","1987-12",2893.333,
"AUS","EMP","WOMEN","THND_PER","M","1988-01",2921.366,
"AUS","EMP","WOMEN","THND_PER","M","1988-02",2915.192,
"AUS","EMP","WOMEN","THND_PER","M","1988-03",2935.005,
"AUS","EMP","WOMEN","THND_PER","M","1988-04",2952.364,
"AUS","EMP","WOMEN","THND_PER","M","1988-05",2946.661,
"AUS","EMP","WOMEN","THND_PER","M","1988-06",2953.343,
"AUS","EMP","WOMEN","THND_PER","M","1988-07",2952.819,
"AUS","EMP","WOMEN","THND_PER","M","1988-08",2990.25,
"AUS","EMP","WOMEN","THND_PER","M","1988-09",3012.8,
"AUS","EMP","WOMEN","THND_PER","M","1988-10",3017.872,
"AUS","EMP","WOMEN","THND_PER","M","1988-11",3017.247,
"AUS","EMP","WOMEN","THND_PER","M","1988-12",3043.04,
"AUS","EMP","WOMEN","THND_PER","M","1989-01",3067.728,
"AUS","EMP","WOMEN","THND_PER","M","1989-02",3094.635,
"AUS","EMP","WOMEN","THND_PER","M","1989-03",3103.356,
"AUS","EMP","WOMEN","THND_PER","M","1989-04",3110.563,
"AUS","EMP","WOMEN","THND_PER","M","1989-05",3146.501,
"AUS","EMP","WOMEN","THND_PER","M","1989-06",3146.666,
"AUS","EMP","WOMEN","THND_PER","M","1989-07",3153.579,
"AUS","EMP","WOMEN","THND_PER","M","1989-08",3179.422,
"AUS","EMP","WOMEN","THND_PER","M","1989-09",3192.406,
"AUS","EMP","WOMEN","THND_PER","M","1989-10",3194.718,
"AUS","EMP","WOMEN","THND_PER","M","1989-11",3218.458,
"AUS","EMP","WOMEN","THND_PER","M","1989-12",3226.289,
"AUS","EMP","WOMEN","THND_PER","M","1990-01",3224.135,
"AUS","EMP","WOMEN","THND_PER","M","1990-02",3240.354,
"AUS","EMP","WOMEN","THND_PER","M","1990-03",3251.893,
"AUS","EMP","WOMEN","THND_PER","M","1990-04",3253.708,
"AUS","EMP","WOMEN","THND_PER","M","1990-05",3270.74,
"AUS","EMP","WOMEN","THND_PER","M","1990-06",3272.812,
"AUS","EMP","WOMEN","THND_PER","M","1990-07",3285.62,
"AUS","EMP","WOMEN","THND_PER","M","1990-08",3267.884,
"AUS","EMP","WOMEN","THND_PER","M","1990-09",3250.384,
"AUS","EMP","WOMEN","THND_PER","M","1990-10",3256.205,
"AUS","EMP","WOMEN","THND_PER","M","1990-11",3256.837,
"AUS","EMP","WOMEN","THND_PER","M","1990-12",3261.444,
"AUS","EMP","WOMEN","THND_PER","M","1991-01",3233.037,
"AUS","EMP","WOMEN","THND_PER","M","1991-02",3242.467,
"AUS","EMP","WOMEN","THND_PER","M","1991-03",3223.082,
"AUS","EMP","WOMEN","THND_PER","M","1991-04",3233.756,
"AUS","EMP","WOMEN","THND_PER","M","1991-05",3229.88,
"AUS","EMP","WOMEN","THND_PER","M","1991-06",3223.97,
"AUS","EMP","WOMEN","THND_PER","M","1991-07",3216.392,
"AUS","EMP","WOMEN","THND_PER","M","1991-08",3215.301,
"AUS","EMP","WOMEN","THND_PER","M","1991-09",3221.983,
"AUS","EMP","WOMEN","THND_PER","M","1991-10",3205.382,
"AUS","EMP","WOMEN","THND_PER","M","1991-11",3187.759,
"AUS","EMP","WOMEN","THND_PER","M","1991-12",3210.739,
"AUS","EMP","WOMEN","THND_PER","M","1992-01",3225.239,
"AUS","EMP","WOMEN","THND_PER","M","1992-02",3232.941,
"AUS","EMP","WOMEN","THND_PER","M","1992-03",3222.641,
"AUS","EMP","WOMEN","THND_PER","M","1992-04",3216.232,
"AUS","EMP","WOMEN","THND_PER","M","1992-05",3216.99,
"AUS","EMP","WOMEN","THND_PER","M","1992-06",3229.558,
"AUS","EMP","WOMEN","THND_PER","M","1992-07",3244.211,
"AUS","EMP","WOMEN","THND_PER","M","1992-08",3253.627,
"AUS","EMP","WOMEN","THND_PER","M","1992-09",3237.505,
"AUS","EMP","WOMEN","THND_PER","M","1992-10",3244.196,
"AUS","EMP","WOMEN","THND_PER","M","1992-11",3221.75,
"AUS","EMP","WOMEN","THND_PER","M","1992-12",3226.271,
"AUS","EMP","WOMEN","THND_PER","M","1993-01",3252.985,
"AUS","EMP","WOMEN","THND_PER","M","1993-02",3223.513,
"AUS","EMP","WOMEN","THND_PER","M","1993-03",3238.33,
"AUS","EMP","WOMEN","THND_PER","M","1993-04",3233.84,
"AUS","EMP","WOMEN","THND_PER","M","1993-05",3230.888,
"AUS","EMP","WOMEN","THND_PER","M","1993-06",3230.631,
"AUS","EMP","WOMEN","THND_PER","M","1993-07",3228.536,
"AUS","EMP","WOMEN","THND_PER","M","1993-08",3254.254,
"AUS","EMP","WOMEN","THND_PER","M","1993-09",3257.25,
"AUS","EMP","WOMEN","THND_PER","M","1993-10",3288.141,
"AUS","EMP","WOMEN","THND_PER","M","1993-11",3288.458,
"AUS","EMP","WOMEN","THND_PER","M","1993-12",3295.932,
"AUS","EMP","WOMEN","THND_PER","M","1994-01",3300.226,
"AUS","EMP","WOMEN","THND_PER","M","1994-02",3323.741,
"AUS","EMP","WOMEN","THND_PER","M","1994-03",3331.285,
"AUS","EMP","WOMEN","THND_PER","M","1994-04",3322.63,
"AUS","EMP","WOMEN","THND_PER","M","1994-05",3345.149,
"AUS","EMP","WOMEN","THND_PER","M","1994-06",3350.643,
"AUS","EMP","WOMEN","THND_PER","M","1994-07",3388.563,
"AUS","EMP","WOMEN","THND_PER","M","1994-08",3378.281,
"AUS","EMP","WOMEN","THND_PER","M","1994-09",3416.736,
"AUS","EMP","WOMEN","THND_PER","M","1994-10",3401.848,
"AUS","EMP","WOMEN","THND_PER","M","1994-11",3413.866,
"AUS","EMP","WOMEN","THND_PER","M","1994-12",3429.981,
"AUS","EMP","WOMEN","THND_PER","M","1995-01",3435.832,
"AUS","EMP","WOMEN","THND_PER","M","1995-02",3452.05,
"AUS","EMP","WOMEN","THND_PER","M","1995-03",3466.109,
"AUS","EMP","WOMEN","THND_PER","M","1995-04",3503.29,
"AUS","EMP","WOMEN","THND_PER","M","1995-05",3517.699,
"AUS","EMP","WOMEN","THND_PER","M","1995-06",3541.917,
"AUS","EMP","WOMEN","THND_PER","M","1995-07",3545.395,
"AUS","EMP","WOMEN","THND_PER","M","1995-08",3550.231,
"AUS","EMP","WOMEN","THND_PER","M","1995-09",3535.164,
"AUS","EMP","WOMEN","THND_PER","M","1995-10",3553.966,
"AUS","EMP","WOMEN","THND_PER","M","1995-11",3582.188,
"AUS","EMP","WOMEN","THND_PER","M","1995-12",3588.865,
"AUS","EMP","WOMEN","THND_PER","M","1996-01",3588.71,
"AUS","EMP","WOMEN","THND_PER","M","1996-02",3575.51,
"AUS","EMP","WOMEN","THND_PER","M","1996-03",3580.46,
"AUS","EMP","WOMEN","THND_PER","M","1996-04",3581.95,
"AUS","EMP","WOMEN","THND_PER","M","1996-05",3579.368,
"AUS","EMP","WOMEN","THND_PER","M","1996-06",3578.642,
"AUS","EMP","WOMEN","THND_PER","M","1996-07",3582.111,
"AUS","EMP","WOMEN","THND_PER","M","1996-08",3580.854,
"AUS","EMP","WOMEN","THND_PER","M","1996-09",3577.965,
"AUS","EMP","WOMEN","THND_PER","M","1996-10",3593.623,
"AUS","EMP","WOMEN","THND_PER","M","1996-11",3580.464,
"AUS","EMP","WOMEN","THND_PER","M","1996-12",3599.045,
"AUS","EMP","WOMEN","THND_PER","M","1997-01",3604.457,
"AUS","EMP","WOMEN","THND_PER","M","1997-02",3617.575,
"AUS","EMP","WOMEN","THND_PER","M","1997-03",3612.319,
"AUS","EMP","WOMEN","THND_PER","M","1997-04",3611.069,
"AUS","EMP","WOMEN","THND_PER","M","1997-05",3610.649,
"AUS","EMP","WOMEN","THND_PER","M","1997-06",3603.435,
"AUS","EMP","WOMEN","THND_PER","M","1997-07",3622.166,
"AUS","EMP","WOMEN","THND_PER","M","1997-08",3612.233,
"AUS","EMP","WOMEN","THND_PER","M","1997-09",3649.717,
