"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","WKGPOP","TOT","PC_POP","A","2004",67.2243409605572,
"AUS","WKGPOP","TOT","PC_POP","A","2005",67.3126778400031,
"AUS","WKGPOP","TOT","PC_POP","A","2006",67.4027574052003,
"AUS","WKGPOP","TOT","PC_POP","A","2007",67.4304104424403,
"AUS","WKGPOP","TOT","PC_POP","A","2008",67.4996549281693,
"AUS","WKGPOP","TOT","PC_POP","A","2009",67.5054455278258,
"AUS","WKGPOP","TOT","PC_POP","A","2010",67.3862811624133,
"AUS","WKGPOP","TOT","PC_POP","A","2011",67.2268749576993,
"AUS","WKGPOP","TOT","PC_POP","A","2012",66.9304833205145,
"AUS","WKGPOP","TOT","PC_POP","A","2013",66.6713031564291,
"AUS","WKGPOP","TOT","PC_POP","A","2014",66.4253900823175,
"AUS","WKGPOP","TOT","PC_POP","A","2015",66.1831428835957,
"AUS","WKGPOP","TOT","PC_POP","A","2016",65.9175739049387,
"AUS","WKGPOP","TOT","PC_POP","A","2017",65.7488500745013,
"AUS","WKGPOP","TOT","PC_POP","A","2018",65.5806469456066,
"AUS","WKGPOP","TOT","PC_POP","A","2019",65.4161446210188,
"AUS","WKGPOP","TOT","PC_POP","A","2020",65.1372627297241,
"AUS","WKGPOP","TOT","PC_POP","A","2021",64.7135778428586,
"AUS","WKGPOP","TOT","PC_POP","A","2022",64.6050271113885,
"AUT","WKGPOP","TOT","PC_POP","A","1950",66.7938169601015,
"AUT","WKGPOP","TOT","PC_POP","A","1951",66.4711494609363,
"AUT","WKGPOP","TOT","PC_POP","A","1952",66.1123374152614,
"AUT","WKGPOP","TOT","PC_POP","A","1953",65.8118887561643,
"AUT","WKGPOP","TOT","PC_POP","A","1954",65.8647599805712,
"AUT","WKGPOP","TOT","PC_POP","A","1955",66.2435609629352,
"AUT","WKGPOP","TOT","PC_POP","A","1956",66.5077997266827,
"AUT","WKGPOP","TOT","PC_POP","A","1957",66.504480423092,
"AUT","WKGPOP","TOT","PC_POP","A","1958",66.3580855596636,
"AUT","WKGPOP","TOT","PC_POP","A","1959",66.1546625045211,
"AUT","WKGPOP","TOT","PC_POP","A","1960",65.7332013345368,
"AUT","WKGPOP","TOT","PC_POP","A","1961",65.1554640864011,
"AUT","WKGPOP","TOT","PC_POP","A","1962",64.7297199497774,
"AUT","WKGPOP","TOT","PC_POP","A","1963",64.3871055132305,
"AUT","WKGPOP","TOT","PC_POP","A","1964",63.9406179655281,
"AUT","WKGPOP","TOT","PC_POP","A","1965",63.4668882993538,
"AUT","WKGPOP","TOT","PC_POP","A","1966",63.0081318578663,
"AUT","WKGPOP","TOT","PC_POP","A","1967",62.5605429200333,
"AUT","WKGPOP","TOT","PC_POP","A","1968",62.1460492437161,
"AUT","WKGPOP","TOT","PC_POP","A","1969",61.7860236216504,
"AUT","WKGPOP","TOT","PC_POP","A","1970",61.5603864747239,
"AUT","WKGPOP","TOT","PC_POP","A","1971",61.4684762925903,
"AUT","WKGPOP","TOT","PC_POP","A","1972",61.4958562212221,
"AUT","WKGPOP","TOT","PC_POP","A","1973",61.627671080652,
"AUT","WKGPOP","TOT","PC_POP","A","1974",61.7564354856496,
"AUT","WKGPOP","TOT","PC_POP","A","1975",61.8970713835498,
"AUT","WKGPOP","TOT","PC_POP","A","1976",62.2106595378378,
"AUT","WKGPOP","TOT","PC_POP","A","1977",62.6354607230297,
"AUT","WKGPOP","TOT","PC_POP","A","1978",63.0940301931752,
"AUT","WKGPOP","TOT","PC_POP","A","1979",63.5922205995821,
"AUT","WKGPOP","TOT","PC_POP","A","1980",64.1784621441107,
"AUT","WKGPOP","TOT","PC_POP","A","1981",64.9157121887349,
"AUT","WKGPOP","TOT","PC_POP","A","1982",65.7190255263304,
"AUT","WKGPOP","TOT","PC_POP","A","1983",66.5370521468782,
"AUT","WKGPOP","TOT","PC_POP","A","1984",67.1844255996944,
"AUT","WKGPOP","TOT","PC_POP","A","1985",67.5132558112482,
"AUT","WKGPOP","TOT","PC_POP","A","1986",67.6484591258362,
"AUT","WKGPOP","TOT","PC_POP","A","1987",67.6738636276623,
"AUT","WKGPOP","TOT","PC_POP","A","1988",67.6181100934872,
"AUT","WKGPOP","TOT","PC_POP","A","1989",67.568008466624,
"AUT","WKGPOP","TOT","PC_POP","A","1990",67.5416034436724,
"AUT","WKGPOP","TOT","PC_POP","A","1991",67.4832566956776,
"AUT","WKGPOP","TOT","PC_POP","A","1992",67.3951807164378,
"AUT","WKGPOP","TOT","PC_POP","A","1993",67.2877892621362,
"AUT","WKGPOP","TOT","PC_POP","A","1994",67.1599893045945,
"AUT","WKGPOP","TOT","PC_POP","A","1995",67.0584622228865,
"AUT","WKGPOP","TOT","PC_POP","A","1996",67.0429862183968,
"AUT","WKGPOP","TOT","PC_POP","A","1997",67.108653180876,
"AUT","WKGPOP","TOT","PC_POP","A","1998",67.2121451375986,
"AUT","WKGPOP","TOT","PC_POP","A","1999",67.3553608881923,
"AUT","WKGPOP","TOT","PC_POP","A","2000",67.5306176095909,
"AUT","WKGPOP","TOT","PC_POP","A","2001",67.7194800040237,
"AUT","WKGPOP","TOT","PC_POP","A","2002",67.9192998966484,
"AUT","WKGPOP","TOT","PC_POP","A","2003",68.1230118085867,
"AUT","WKGPOP","TOT","PC_POP","A","2004",68.0552439267264,
"AUT","WKGPOP","TOT","PC_POP","A","2005",67.756019918111,
"AUT","WKGPOP","TOT","PC_POP","A","2006",67.5613828243719,
"AUT","WKGPOP","TOT","PC_POP","A","2007",67.4661662320171,
"AUT","WKGPOP","TOT","PC_POP","A","2008",67.4856375760211,
"AUT","WKGPOP","TOT","PC_POP","A","2009",67.4569857662001,
"AUT","WKGPOP","TOT","PC_POP","A","2010",67.5055546126937,
"AUT","WKGPOP","TOT","PC_POP","A","2011",67.6576264696549,
"AUT","WKGPOP","TOT","PC_POP","A","2012",67.5673613281067,
"AUT","WKGPOP","TOT","PC_POP","A","2013",67.439104518811,
"AUT","WKGPOP","TOT","PC_POP","A","2014",67.3005707442428,
"AUT","WKGPOP","TOT","PC_POP","A","2015",67.2390894556232,
"AUT","WKGPOP","TOT","PC_POP","A","2016",67.1433439140411,
"AUT","WKGPOP","TOT","PC_POP","A","2017",66.9827982098614,
"AUT","WKGPOP","TOT","PC_POP","A","2018",66.8095694957979,
"AUT","WKGPOP","TOT","PC_POP","A","2019",66.6369440426546,
"AUT","WKGPOP","TOT","PC_POP","A","2020",66.4544578267313,
"AUT","WKGPOP","TOT","PC_POP","A","2021",66.2572389940479,
"AUT","WKGPOP","TOT","PC_POP","A","2022",66.0523043777566,
"BEL","WKGPOP","TOT","PC_POP","A","1950",68.0404205446023,
"BEL","WKGPOP","TOT","PC_POP","A","1951",67.7790202002999,
"BEL","WKGPOP","TOT","PC_POP","A","1952",67.5191586186437,
"BEL","WKGPOP","TOT","PC_POP","A","1953",67.2687677299501,
"BEL","WKGPOP","TOT","PC_POP","A","1954",67.0230676236204,
"BEL","WKGPOP","TOT","PC_POP","A","1955",66.6734021533185,
"BEL","WKGPOP","TOT","PC_POP","A","1956",66.1960151504964,
"BEL","WKGPOP","TOT","PC_POP","A","1957",65.6604424271753,
"BEL","WKGPOP","TOT","PC_POP","A","1958",65.2168149657835,
"BEL","WKGPOP","TOT","PC_POP","A","1959",64.8403200804243,
"BEL","WKGPOP","TOT","PC_POP","A","1960",64.4999229801966,
"BEL","WKGPOP","TOT","PC_POP","A","1961",64.1446576134795,
"BEL","WKGPOP","TOT","PC_POP","A","1962",63.8893028181097,
"BEL","WKGPOP","TOT","PC_POP","A","1963",63.7995989136437,
"BEL","WKGPOP","TOT","PC_POP","A","1964",63.677888752472,
"BEL","WKGPOP","TOT","PC_POP","A","1965",63.4939750633687,
"BEL","WKGPOP","TOT","PC_POP","A","1966",63.2920184789618,
"BEL","WKGPOP","TOT","PC_POP","A","1967",63.1293986185771,
"BEL","WKGPOP","TOT","PC_POP","A","1968",63.0524259062191,
"BEL","WKGPOP","TOT","PC_POP","A","1969",63.0300041478191,
"BEL","WKGPOP","TOT","PC_POP","A","1970",63.0165966723801,
"BEL","WKGPOP","TOT","PC_POP","A","1971",63.0458065315147,
"BEL","WKGPOP","TOT","PC_POP","A","1972",63.1488042310281,
"BEL","WKGPOP","TOT","PC_POP","A","1973",63.2924818930864,
"BEL","WKGPOP","TOT","PC_POP","A","1974",63.5314998741356,
"BEL","WKGPOP","TOT","PC_POP","A","1975",63.8608160641587,
"BEL","WKGPOP","TOT","PC_POP","A","1976",64.2172497929362,
"BEL","WKGPOP","TOT","PC_POP","A","1977",64.5801505906499,
"BEL","WKGPOP","TOT","PC_POP","A","1978",64.9007056634999,
"BEL","WKGPOP","TOT","PC_POP","A","1979",65.2279125647238,
"BEL","WKGPOP","TOT","PC_POP","A","1980",65.6342276988203,
"BEL","WKGPOP","TOT","PC_POP","A","1981",65.9444048077175,
"BEL","WKGPOP","TOT","PC_POP","A","1982",66.304678336289,
"BEL","WKGPOP","TOT","PC_POP","A","1983",66.8277100723544,
"BEL","WKGPOP","TOT","PC_POP","A","1984",67.241693159832,
"BEL","WKGPOP","TOT","PC_POP","A","1985",67.4220903402399,
"BEL","WKGPOP","TOT","PC_POP","A","1986",67.4347970517422,
"BEL","WKGPOP","TOT","PC_POP","A","1987",67.4106307915294,
"BEL","WKGPOP","TOT","PC_POP","A","1988",67.319880040377,
"BEL","WKGPOP","TOT","PC_POP","A","1989",67.1634081819963,
"BEL","WKGPOP","TOT","PC_POP","A","1990",66.9563449886219,
"BEL","WKGPOP","TOT","PC_POP","A","1991",66.7199194441374,
"BEL","WKGPOP","TOT","PC_POP","A","1992",66.5189173099695,
"BEL","WKGPOP","TOT","PC_POP","A","1993",66.3745940667832,
"BEL","WKGPOP","TOT","PC_POP","A","1994",66.2607491141653,
"BEL","WKGPOP","TOT","PC_POP","A","1995",66.1334024674814,
"BEL","WKGPOP","TOT","PC_POP","A","1996",65.9980401000685,
"BEL","WKGPOP","TOT","PC_POP","A","1997",65.8676845643451,
"BEL","WKGPOP","TOT","PC_POP","A","1998",65.7522504138974,
"BEL","WKGPOP","TOT","PC_POP","A","1999",65.6645107148455,
"BEL","WKGPOP","TOT","PC_POP","A","2000",65.5909800667255,
"BEL","WKGPOP","TOT","PC_POP","A","2001",65.5547606680594,
"BEL","WKGPOP","TOT","PC_POP","A","2002",65.5623952726786,
"BEL","WKGPOP","TOT","PC_POP","A","2003",65.5813713223166,
"BEL","WKGPOP","TOT","PC_POP","A","2004",65.5895672026543,
"BEL","WKGPOP","TOT","PC_POP","A","2005",65.6467836413574,
"BEL","WKGPOP","TOT","PC_POP","A","2006",65.8089586266761,
"BEL","WKGPOP","TOT","PC_POP","A","2007",65.9829729120499,
"BEL","WKGPOP","TOT","PC_POP","A","2008",66.0458928978959,
"BEL","WKGPOP","TOT","PC_POP","A","2009",65.9887585770868,
"BEL","WKGPOP","TOT","PC_POP","A","2010",65.8956728460163,
"BEL","WKGPOP","TOT","PC_POP","A","2011",65.7203653504504,
"BEL","WKGPOP","TOT","PC_POP","A","2012",65.4776834456296,
"BEL","WKGPOP","TOT","PC_POP","A","2013",65.2488491494812,
"BEL","WKGPOP","TOT","PC_POP","A","2014",65.0118544393279,
"BEL","WKGPOP","TOT","PC_POP","A","2015",64.8108364178268,
"BEL","WKGPOP","TOT","PC_POP","A","2016",64.6308903149472,
"BEL","WKGPOP","TOT","PC_POP","A","2017",64.4304063033826,
"BEL","WKGPOP","TOT","PC_POP","A","2018",64.2367503994304,
"BEL","WKGPOP","TOT","PC_POP","A","2019",64.0615273586521,
"BEL","WKGPOP","TOT","PC_POP","A","2020",63.943657296146,
"BEL","WKGPOP","TOT","PC_POP","A","2021",63.8508164601694,
"BEL","WKGPOP","TOT","PC_POP","A","2022",63.7604086596199,
"CAN","WKGPOP","TOT","PC_POP","A","1950",62.7561756140375,
"CAN","WKGPOP","TOT","PC_POP","A","1951",62.0227578822037,
"CAN","WKGPOP","TOT","PC_POP","A","1952",61.5800473880759,
"CAN","WKGPOP","TOT","PC_POP","A","1953",61.1907264524979,
"CAN","WKGPOP","TOT","PC_POP","A","1954",60.7438982622251,
"CAN","WKGPOP","TOT","PC_POP","A","1955",60.2815071486507,
"CAN","WKGPOP","TOT","PC_POP","A","1956",59.884797533311,
"CAN","WKGPOP","TOT","PC_POP","A","1957",59.6177230017901,
"CAN","WKGPOP","TOT","PC_POP","A","1958",59.2473900541975,
"CAN","WKGPOP","TOT","PC_POP","A","1959",59.0029072275456,
"CAN","WKGPOP","TOT","PC_POP","A","1960",58.760113619041,
"CAN","WKGPOP","TOT","PC_POP","A","1961",58.5109279661895,
"CAN","WKGPOP","TOT","PC_POP","A","1962",58.4878944252263,
"CAN","WKGPOP","TOT","PC_POP","A","1963",58.5178571548559,
"CAN","WKGPOP","TOT","PC_POP","A","1964",58.7113173470348,
"CAN","WKGPOP","TOT","PC_POP","A","1965",59.0038873122577,
"CAN","WKGPOP","TOT","PC_POP","A","1966",59.7654399296563,
"CAN","WKGPOP","TOT","PC_POP","A","1967",60.3428503335732,
"CAN","WKGPOP","TOT","PC_POP","A","1968",60.9407065041122,
"CAN","WKGPOP","TOT","PC_POP","A","1969",61.5277080088788,
"CAN","WKGPOP","TOT","PC_POP","A","1970",62.138495225231,
"CAN","WKGPOP","TOT","PC_POP","A","1971",62.6825240943097,
"CAN","WKGPOP","TOT","PC_POP","A","1972",63.3349525572493,
"CAN","WKGPOP","TOT","PC_POP","A","1973",64.012109847968,
"CAN","WKGPOP","TOT","PC_POP","A","1974",64.7149687023864,
"CAN","WKGPOP","TOT","PC_POP","A","1975",65.3595482921065,
"CAN","WKGPOP","TOT","PC_POP","A","1976",65.9560624121102,
"CAN","WKGPOP","TOT","PC_POP","A","1977",66.4691408435941,
"CAN","WKGPOP","TOT","PC_POP","A","1978",66.9926386718837,
"CAN","WKGPOP","TOT","PC_POP","A","1979",67.4583819941405,
"CAN","WKGPOP","TOT","PC_POP","A","1980",67.8624734134299,
"CAN","WKGPOP","TOT","PC_POP","A","1981",68.1318368737363,
"CAN","WKGPOP","TOT","PC_POP","A","1982",68.2804419423352,
"CAN","WKGPOP","TOT","PC_POP","A","1983",68.375666741871,
"CAN","WKGPOP","TOT","PC_POP","A","1984",68.4390234206177,
"CAN","WKGPOP","TOT","PC_POP","A","1985",68.4506872424843,
"CAN","WKGPOP","TOT","PC_POP","A","1986",68.4978144677233,
"CAN","WKGPOP","TOT","PC_POP","A","1987",68.3718750851953,
"CAN","WKGPOP","TOT","PC_POP","A","1988",68.260602789359,
"CAN","WKGPOP","TOT","PC_POP","A","1989",68.1686999649995,
"CAN","WKGPOP","TOT","PC_POP","A","1990",68.0263339123152,
"CAN","WKGPOP","TOT","PC_POP","A","1991",67.8713376623099,
"CAN","WKGPOP","TOT","PC_POP","A","1992",67.7009561505614,
"CAN","WKGPOP","TOT","PC_POP","A","1993",67.6057993714015,
"CAN","WKGPOP","TOT","PC_POP","A","1994",67.6025786031168,
"CAN","WKGPOP","TOT","PC_POP","A","1995",67.6442312007404,
"CAN","WKGPOP","TOT","PC_POP","A","1996",67.6968166867262,
"CAN","WKGPOP","TOT","PC_POP","A","1997",67.79202919767,
"CAN","WKGPOP","TOT","PC_POP","A","1998",67.8909452782778,
"CAN","WKGPOP","TOT","PC_POP","A","1999",68.0785773338667,
"CAN","WKGPOP","TOT","PC_POP","A","2000",68.2759901752378,
"CAN","WKGPOP","TOT","PC_POP","A","2001",68.4954647675944,
"CAN","WKGPOP","TOT","PC_POP","A","2002",68.6984972199847,
"CAN","WKGPOP","TOT","PC_POP","A","2003",68.8636541466845,
"CAN","WKGPOP","TOT","PC_POP","A","2004",69.0417713725658,
"CAN","WKGPOP","TOT","PC_POP","A","2005",69.2605572310395,
"CAN","WKGPOP","TOT","PC_POP","A","2006",69.3991165316915,
"CAN","WKGPOP","TOT","PC_POP","A","2007",69.4648929240073,
"CAN","WKGPOP","TOT","PC_POP","A","2008",69.4486150649208,
"CAN","WKGPOP","TOT","PC_POP","A","2009",69.4028632222379,
"CAN","WKGPOP","TOT","PC_POP","A","2010",69.3391500263389,
"CAN","WKGPOP","TOT","PC_POP","A","2011",69.1780340022961,
"CAN","WKGPOP","TOT","PC_POP","A","2012",68.8449563985619,
"CAN","WKGPOP","TOT","PC_POP","A","2013",68.4831699177897,
"CAN","WKGPOP","TOT","PC_POP","A","2014",68.1288050334343,
"CAN","WKGPOP","TOT","PC_POP","A","2015",67.7447282445452,
"CAN","WKGPOP","TOT","PC_POP","A","2016",67.3581848448858,
"CAN","WKGPOP","TOT","PC_POP","A","2017",67.0351150557627,
"CAN","WKGPOP","TOT","PC_POP","A","2018",66.7564843506088,
"CAN","WKGPOP","TOT","PC_POP","A","2019",66.4708308744155,
"CAN","WKGPOP","TOT","PC_POP","A","2020",66.1039262964253,
"CAN","WKGPOP","TOT","PC_POP","A","2021",65.7211105239094,
"CAN","WKGPOP","TOT","PC_POP","A","2022",65.5761244916568,
"CZE","WKGPOP","TOT","PC_POP","A","1950",67.3901152275566,
"CZE","WKGPOP","TOT","PC_POP","A","1951",66.7291761099481,
"CZE","WKGPOP","TOT","PC_POP","A","1952",66.1432872085963,
"CZE","WKGPOP","TOT","PC_POP","A","1953",65.6218237943595,
"CZE","WKGPOP","TOT","PC_POP","A","1954",65.2410168237481,
"CZE","WKGPOP","TOT","PC_POP","A","1955",64.9235653032804,
"CZE","WKGPOP","TOT","PC_POP","A","1956",64.7150721666081,
"CZE","WKGPOP","TOT","PC_POP","A","1957",64.5608917107204,
"CZE","WKGPOP","TOT","PC_POP","A","1958",64.5895672426668,
"CZE","WKGPOP","TOT","PC_POP","A","1959",64.7861830374919,
"CZE","WKGPOP","TOT","PC_POP","A","1960",64.5705954294377,
"CZE","WKGPOP","TOT","PC_POP","A","1961",65.2328594361962,
"CZE","WKGPOP","TOT","PC_POP","A","1962",65.7038573207863,
"CZE","WKGPOP","TOT","PC_POP","A","1963",66.0316787883759,
"CZE","WKGPOP","TOT","PC_POP","A","1964",66.1403436108398,
"CZE","WKGPOP","TOT","PC_POP","A","1965",66.2000048645379,
"CZE","WKGPOP","TOT","PC_POP","A","1966",66.3330581503224,
"CZE","WKGPOP","TOT","PC_POP","A","1967",66.485282834061,
"CZE","WKGPOP","TOT","PC_POP","A","1968",66.5951920460289,
"CZE","WKGPOP","TOT","PC_POP","A","1969",66.6834837286589,
"CZE","WKGPOP","TOT","PC_POP","A","1970",67.0221394721166,
"CZE","WKGPOP","TOT","PC_POP","A","1971",66.5350809645228,
"CZE","WKGPOP","TOT","PC_POP","A","1972",66.3803447354424,
"CZE","WKGPOP","TOT","PC_POP","A","1973",66.0519930452273,
"CZE","WKGPOP","TOT","PC_POP","A","1974",65.4248060558927,
"CZE","WKGPOP","TOT","PC_POP","A","1975",64.7891758260433,
"CZE","WKGPOP","TOT","PC_POP","A","1976",64.2110755888004,
"CZE","WKGPOP","TOT","PC_POP","A","1977",63.7048409156575,
"CZE","WKGPOP","TOT","PC_POP","A","1978",63.3203281849551,
"CZE","WKGPOP","TOT","PC_POP","A","1979",63.1020243890903,
"CZE","WKGPOP","TOT","PC_POP","A","1980",63.1851014332428,
"CZE","WKGPOP","TOT","PC_POP","A","1981",63.4452978140401,
"CZE","WKGPOP","TOT","PC_POP","A","1982",63.8578535610827,
"CZE","WKGPOP","TOT","PC_POP","A","1983",64.3212714196494,
"CZE","WKGPOP","TOT","PC_POP","A","1984",64.6632233290976,
"CZE","WKGPOP","TOT","PC_POP","A","1985",64.7910531190582,
"CZE","WKGPOP","TOT","PC_POP","A","1986",64.8613730336629,
"CZE","WKGPOP","TOT","PC_POP","A","1987",64.9603423921961,
"CZE","WKGPOP","TOT","PC_POP","A","1988",65.1707902362211,
"CZE","WKGPOP","TOT","PC_POP","A","1989",65.5573491373549,
"CZE","WKGPOP","TOT","PC_POP","A","1990",66.0389723181321,
"CZE","WKGPOP","TOT","PC_POP","A","1991",66.4588547789135,
"CZE","WKGPOP","TOT","PC_POP","A","1992",66.9049052768675,
"CZE","WKGPOP","TOT","PC_POP","A","1993",67.3416092587783,
"CZE","WKGPOP","TOT","PC_POP","A","1994",67.7839124425488,
"CZE","WKGPOP","TOT","PC_POP","A","1995",68.1844964150262,
"CZE","WKGPOP","TOT","PC_POP","A","1996",68.5021346336863,
"CZE","WKGPOP","TOT","PC_POP","A","1997",68.8015169781714,
"CZE","WKGPOP","TOT","PC_POP","A","1998",69.1028886706804,
"CZE","WKGPOP","TOT","PC_POP","A","1999",69.4179125030731,
"CZE","WKGPOP","TOT","PC_POP","A","2000",69.7517635185894,
"CZE","WKGPOP","TOT","PC_POP","A","2001",70.1092565554325,
"CZE","WKGPOP","TOT","PC_POP","A","2002",70.3884332698676,
"CZE","WKGPOP","TOT","PC_POP","A","2003",70.681059369704,
"CZE","WKGPOP","TOT","PC_POP","A","2004",70.9295053955046,
"CZE","WKGPOP","TOT","PC_POP","A","2005",71.0845671506568,
"CZE","WKGPOP","TOT","PC_POP","A","2006",71.1779776959291,
"CZE","WKGPOP","TOT","PC_POP","A","2007",71.207347232877,
"CZE","WKGPOP","TOT","PC_POP","A","2008",71.0906132223272,
"CZE","WKGPOP","TOT","PC_POP","A","2009",70.7724220730474,
"CZE","WKGPOP","TOT","PC_POP","A","2010",70.306573573864,
"CZE","WKGPOP","TOT","PC_POP","A","2011",69.5039151456767,
"CZE","WKGPOP","TOT","PC_POP","A","2012",68.7410733707314,
"CZE","WKGPOP","TOT","PC_POP","A","2013",67.9860435808435,
"CZE","WKGPOP","TOT","PC_POP","A","2014",67.2953162074695,
"CZE","WKGPOP","TOT","PC_POP","A","2015",66.6318945888159,
"CZE","WKGPOP","TOT","PC_POP","A","2016",65.9663762942861,
"CZE","WKGPOP","TOT","PC_POP","A","2017",65.3180038464422,
"CZE","WKGPOP","TOT","PC_POP","A","2018",64.7604981164888,
"CZE","WKGPOP","TOT","PC_POP","A","2019",64.2878780323852,
"CZE","WKGPOP","TOT","PC_POP","A","2020",63.9227656047973,
"CZE","WKGPOP","TOT","PC_POP","A","2021",63.3519476994719,
"CZE","WKGPOP","TOT","PC_POP","A","2022",63.4217774483539,
"DNK","WKGPOP","TOT","PC_POP","A","1950",64.6741641263329,
"DNK","WKGPOP","TOT","PC_POP","A","1951",64.4031359118366,
"DNK","WKGPOP","TOT","PC_POP","A","1952",64.1893150492053,
"DNK","WKGPOP","TOT","PC_POP","A","1953",64.0048163552842,
"DNK","WKGPOP","TOT","PC_POP","A","1954",63.8419489417634,
"DNK","WKGPOP","TOT","PC_POP","A","1955",63.6870281319737,
"DNK","WKGPOP","TOT","PC_POP","A","1956",63.5282625628369,
"DNK","WKGPOP","TOT","PC_POP","A","1957",63.4987953996897,
"DNK","WKGPOP","TOT","PC_POP","A","1958",63.6381833129737,
"DNK","WKGPOP","TOT","PC_POP","A","1959",63.8795601341934,
"DNK","WKGPOP","TOT","PC_POP","A","1960",64.198381388081,
"DNK","WKGPOP","TOT","PC_POP","A","1961",64.5220298849229,
"DNK","WKGPOP","TOT","PC_POP","A","1962",64.8054868900602,
"DNK","WKGPOP","TOT","PC_POP","A","1963",64.9436084808541,
"DNK","WKGPOP","TOT","PC_POP","A","1964",64.9228072241138,
"DNK","WKGPOP","TOT","PC_POP","A","1965",64.8208629902305,
"DNK","WKGPOP","TOT","PC_POP","A","1966",64.6533598227866,
"DNK","WKGPOP","TOT","PC_POP","A","1967",64.4913778876352,
"DNK","WKGPOP","TOT","PC_POP","A","1968",64.4122700687931,
"DNK","WKGPOP","TOT","PC_POP","A","1969",64.3930733913072,
"DNK","WKGPOP","TOT","PC_POP","A","1970",64.4336249286837,
